Cena,Cena_za_metr,Id,Liczba pięter,Liczba pokoi,Piętro,Powierzchnia,Rynek,Strefa,URL
309750.0,8750.0,60468023,4,2,3.0,35.4,pierwotny,Krzyki,https://www.otodom.pl/oferta/winda-parking-balkon-fitness-dogodna-komunikacja-ID45IuH.html#8c18f63816
315000.0,5339.0,60467953,2,3,2.0,59.0,pierwotny,Psie Pole,https://www.otodom.pl/oferta/3-pokoje-59mkw-duzy-balkon-ID45Itz.html#8c18f63816
404445.0,8850.0,60468026,4,2,3.0,45.7,pierwotny,Śródmieście,https://www.otodom.pl/oferta/marina2-pok-cisza-i-spokojbalkonwinda-ID45IuK.html#8c18f63816
730415.0,8207.0,60468025,8,4,4.0,89.0,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/gotowestare-miastospacerem-do-rynkunad-odra-ID45IuJ.html#8c18f63816
339000.0,9971.0,60468245,4,2,1.0,34.0,wtorny,Krzyki,https://www.otodom.pl/oferta/2-pok-34-m2-z-garazem-wroclaw-krzyki-ID45Iyh.html#8c18f63816
368862.0,6990.0,60468342,4,3,3.0,52.77,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowice-3-pokoje-53m2-odbior-w-tym-roku-ID45IzQ.html#8c18f63816
316000.0,5356.0,60467956,2,3,2.0,59.0,pierwotny,Psie Pole,https://www.otodom.pl/oferta/3-pokoje-59mkw-okazja-ID45ItC.html#8c18f63816
619442.0,9702.0,60468027,8,3,3.0,63.85,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/dwustronne1500m-spacerem-do-rynkukomfortwygoda-ID45IuL.html#8c18f63816
458000.0,8035.0,60467857,4,3,1.0,57.0,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-57-m-wroclaw-ID45Is1.html#8c18f63816
368373.0,6990.0,60467795,4,3,4.0,52.7,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowice-dla-rodziny-52-70m2-ID45Ir1.html#8c18f63816
699999.0,10463.0,60467637,5,3,3.0,66.9,wtorny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-wykonczone-w-wysokim-standardzie-ID45Iot.html#8c18f63816
438345.0,8500.0,60467787,3,3,3.0,51.57,pierwotny,Krzyki,https://www.otodom.pl/oferta/3-pokoje-klecina-blisko-tramwaju-ID45IqT.html#8c18f63816
368862.0,6990.0,60467789,4,3,3.0,52.77,pierwotny,Fabryczna,https://www.otodom.pl/oferta/fabryczna-3-pokoje-dla-rodziny-ID45IqW.html#8c18f63816
274923.0,9900.0,60467794,3,1,3.0,27.77,pierwotny,Krzyki,https://www.otodom.pl/oferta/kawalerka-na-klecinie-ID45Ir0.html#8c18f63816
211236.48,6552.0,60467767,5,2,1.0,32.24,pierwotny,Psie Pole,https://www.otodom.pl/oferta/2-pokoje-dla-studenta-roi-8-5km-do-centrum-ID45Iqz.html#8c18f63816
340228.0,6890.0,60467788,4,2,4.0,49.38,pierwotny,Fabryczna,https://www.otodom.pl/oferta/zachodnia-czesc-wroclawia-2-pokoje-we-wrzesniu-ID45IqU.html#8c18f63816
276477.0,10980.0,60467865,6,1,,25.18,pierwotny,Krzyki,https://www.otodom.pl/oferta/inwestycja-gwarancja-7-4-km-do-centrum-ogrod-ID45Is9.html#8c18f63816
429385.0,6890.0,60467792,4,3,4.0,62.32,pierwotny,Fabryczna,https://www.otodom.pl/oferta/stablowice-3-pokoje-juz-we-wrzesniu-ID45IqY.html#8c18f63816
333355.0,10185.0,60467840,5,1,4.0,32.73,pierwotny,Śródmieście,https://www.otodom.pl/oferta/2-balkony-blisko-centrum-monitoring-sprawdz-ID45IrK.html#8c18f63816
358429.23,6877.0,60467783,4,2,,52.12,pierwotny,Krzyki,https://www.otodom.pl/oferta/2-pokoje-duzy-taras-gotowe-ID45IqP.html#8c18f63816
395000.0,9518.0,60467771,4,2,1.0,41.5,wtorny,Fabryczna,https://www.otodom.pl/oferta/jelenia-pelen-rozklad-balkon-piwnica-ID45IqD.html#8c18f63816
729000.0,8284.0,59807934,5,3,3.0,88.0,wtorny,Krzyki,https://www.otodom.pl/oferta/3-pokojowe-wroclaw-borek-ul-buska-ID42VM6.html#8c18f63816
567942.0,9190.0,60467782,7,3,7.0,61.8,pierwotny,Krzyki,https://www.otodom.pl/oferta/3-pokoje-krzyki-7npietro-ID45IqO.html#8c18f63816
449208.4,7222.0,60467785,5,3,1.0,62.2,pierwotny,Fabryczna,https://www.otodom.pl/oferta/fabryczna-3-pokoje-duzy-taras-ID45IqR.html#8c18f63816
393455.0,9785.0,60467839,6,2,3.0,40.21,pierwotny,Śródmieście,https://www.otodom.pl/oferta/2-pokoje-balkon-2km-do-centrum-monitoring-ID45IrJ.html#8c18f63816
390910.0,10075.0,60467786,5,2,,38.8,pierwotny,Fabryczna,https://www.otodom.pl/oferta/parter-ogrodek-fabryczna-ID45IqS.html#8c18f63816
526352.0,6345.0,60467791,3,4,3.0,82.96,pierwotny,Fabryczna,https://www.otodom.pl/oferta/4-pokoje-82-96m2-dla-rodziny-ID45IqX.html#8c18f63816
398161.0,9170.0,60467652,6,2,1.0,43.42,pierwotny,Psie Pole,https://www.otodom.pl/oferta/2-pokoje-balkon-9m2-nadodrze-blisko-centrum-ID45IoI.html#8c18f63816
420000.0,8400.0,60467859,3,2,2.0,50.0,wtorny,Krzyki,https://www.otodom.pl/oferta/2-pok-rozklad-winda-2019r-wojszyce-ID45Is3.html#8c18f63816
423217.5,8490.0,60467784,3,3,2.0,49.85,pierwotny,Krzyki,https://www.otodom.pl/oferta/zamieszkaj-na-klecinie-do-wlasnej-aranzacji-ID45IqQ.html#8c18f63816
307028.0,6590.0,60467377,3,3,3.0,46.59,pierwotny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-46-59-m-wroclaw-ID45Ikh.html#8c18f63816
352630.0,6690.0,60467793,4,3,2.0,52.71,pierwotny,Fabryczna,https://www.otodom.pl/oferta/3-pokoje-52-71m2-dla-rodziny-ID45IqZ.html#8c18f63816
398000.0,9997.0,60390324,6,2,5.0,39.81,pierwotny,Krzyki,https://www.otodom.pl/oferta/2-pokoje-39-8m2-krzyki-tarnogaj-nyska-ID45ohu.html#8c18f63816
550555.6,7636.0,60467781,5,4,4.0,72.1,pierwotny,Fabryczna,https://www.otodom.pl/oferta/4-pokoje-taras-72m2-ID45IqN.html#8c18f63816
279999.0,10370.0,60467772,2,1,10.0,27.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/okolice-hallera-kawalerka-27m2-media-miejskie-ID45IqE.html#8c18f63816
319977.0,7179.0,60467694,2,2,,44.57,pierwotny,Psie Pole,https://www.otodom.pl/oferta/wojnow-ogrodek-30m2-gotowe-w-tym-roku-park-ID45Ipo.html#8c18f63816
524677.0,6318.0,60467696,2,4,1.0,83.05,pierwotny,Psie Pole,https://www.otodom.pl/oferta/wojnow-gotowe-w-tym-roku-rzeka-i-park-ID45Ipq.html#8c18f63816
273000.0,10111.0,60376551,6,2,3.0,27.0,pierwotny,Śródmieście,https://www.otodom.pl/oferta/spacerem-do-rynku-gwarantowany-zysk-z-wynajmu-ID45kHl.html#8c18f63816
573000.0,6821.0,60467355,,3,1.0,84.0,wtorny,Śródmieście,https://www.otodom.pl/oferta/3-pok-rozkladowe-mieszkanie-84-m2-balkon-olbin-ID45IjW.html#8c18f63816
695000.0,5792.0,60233385,4,5,3.0,120.0,wtorny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-2-poziomy-5-pok-os-strzezone-baltycka-ID44Jsd.html#e8321d6291
334486.0,7900.0,60467350,4,2,4.0,42.34,pierwotny,Krzyki,https://www.otodom.pl/oferta/2-pok-z-tarasem-winda-super-oferta-sprawdz-ID45IjQ.html#8c18f63816
385000.0,6825.0,60467249,4,2,2.0,56.41,wtorny,Śródmieście,https://www.otodom.pl/oferta/sloneczne-mieszkanie-ID45Iid.html#e8321d6291
395000.0,8537.0,60467174,4,2,3.0,46.27,wtorny,Śródmieście,https://www.otodom.pl/oferta/srodmiescie-2-pokoje-widok-na-park-ID45Ih0.html#e8321d6291
749000.0,11176.0,60264034,3,3,5.0,67.02,wtorny,Stare Miasto,https://www.otodom.pl/oferta/bez-pcc-inwestycja-ponad-5-tys-zl-na-reke-centrum-ID44Rqy.html#8c18f63816
271000.0,7743.0,60067833,4,2,2.0,35.0,pierwotny,Krzyki,https://www.otodom.pl/oferta/blisko-centrum-park-idealne-na-wynajem-co-miejskie-ID442o1.html#8c18f63816
417718.0,5890.0,60467014,4,3,1.0,70.92,pierwotny,Krzyki,https://www.otodom.pl/oferta/oferta-specjalna-tanie-3pok-dla-rodziny-okazja-ID45Ieq.html#e8321d6291
499000.0,6931.0,60467171,4,2,3.0,72.0,wtorny,Krzyki,https://www.otodom.pl/oferta/z-widokiem-na-ogrod-piekna-kamienica-72-m2-ID45IgX.html#e8321d6291
259952.0,7700.0,60467348,4,1,3.0,33.76,pierwotny,Krzyki,https://www.otodom.pl/oferta/tania-kawalerka-na-poludniu-wroclawia-okazja-ID45IjO.html#8c18f63816
297000.0,8486.0,60376436,5,1,1.0,35.0,pierwotny,dolnośląskie,https://www.otodom.pl/oferta/gotowe-wysoki-standard-dogodny-dojazd-do-centrum-ID45kFu.html#8c18f63816
460000.0,6259.0,60467029,4,2,3.0,73.5,wtorny,Śródmieście,https://www.otodom.pl/oferta/blisko-parku-tolpy-kamienica-2-pok-balkon-ID45IeF.html#e8321d6291
262100.0,8781.0,60467265,,1,1.0,29.85,pierwotny,Psie Pole,https://www.otodom.pl/oferta/nowe-1-pokojowe-mieszkanie-psie-pole-ID45Iit.html#e8321d6291
440000.0,6286.0,60466977,7,4,,70.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/4-pokoje-rozkladowe-70-m-nowy-dwor-ID45IdP.html#e8321d6291
340000.0,6800.0,60466999,4,2,2.0,50.0,wtorny,Psie Pole,https://www.otodom.pl/oferta/sprzedam-mieszkanie-ID45Ieb.html#e8321d6291
337000.0,7837.0,60466992,4,2,3.0,43.0,wtorny,Śródmieście,https://www.otodom.pl/oferta/ciche-przytulne-balkon-kamienica-po-rem-ID45Ie4.html#e8321d6291
299000.0,9061.0,60467195,3,2,,33.0,wtorny,Psie Pole,https://www.otodom.pl/oferta/2-pokoje-kromera-od-zaraz-ID45Ihl.html#e8321d6291
391482.0,7800.0,60466960,,2,,50.19,pierwotny,Psie Pole,https://www.otodom.pl/oferta/nowe-2-pokojowe-mieszkanie-50-19m2-taras-12-81m2-ID45Idy.html#e8321d6291
352870.0,7000.0,60467013,4,2,1.0,50.41,pierwotny,Krzyki,https://www.otodom.pl/oferta/ruszyla-sprzedaz-wysoki-standard-balkon-ID45Iep.html#e8321d6291
619000.0,6822.0,60467106,4,3,1.0,90.74,wtorny,Krzyki,https://www.otodom.pl/oferta/krzyki-ladne-w-kamienicy-po-rem-1-pietro-ID45IfU.html#e8321d6291
475000.0,8167.0,60461331,6,3,5.0,58.16,wtorny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-blisko-rynku-ID45GKL.html#e8321d6291
376000.0,6963.0,60370827,3,3,3.0,54.0,pierwotny,Krzyki,https://www.otodom.pl/oferta/gotowe-do-odbioru-mieszkania-wlasnefitness-ochrona-ID45jd1.html#8c18f63816
335000.0,7614.0,60467296,9,1,6.0,44.0,wtorny,Psie Pole,https://www.otodom.pl/oferta/duza-kawalerka-mozliwosc-dwoch-pokoi-od-zaraz-ID45IiY.html#e8321d6291
475000.0,8333.0,60241840,4,4,4.0,57.0,wtorny,Krzyki,https://www.otodom.pl/oferta/nowa-cena-4-pok-przy-sky-tower-z-najemcami-4300-mc-ID44LEA.html#e8321d6291
488000.0,8000.0,60466931,3,3,3.0,61.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/wysoki-standard-3-pok-muchbor-wlk-ID45Id5.html#e8321d6291
337747.0,6700.0,60467011,4,2,,50.41,pierwotny,Krzyki,https://www.otodom.pl/oferta/2-pok-z-ogrodkiem-winda-idealne-na-start-ID45Ien.html#e8321d6291
370039.0,7807.0,60466820,5,2,1.0,47.4,pierwotny,Psie Pole,https://www.otodom.pl/oferta/gotowfitnessspokoj-i-ciszawindabalkonochrona-ID45Ibi.html#e8321d6291
437000.0,9500.0,60467202,10,3,2.0,46.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/nowoczesne-b-ladne-3-pok-balkon-w-centrum-ID45Ihs.html#e8321d6291
402080.0,8975.0,60466821,4,2,3.0,44.8,pierwotny,Śródmieście,https://www.otodom.pl/oferta/2-poksloneczny-bulwarbez-prowizjipark-fitness-ID45Ibj.html#e8321d6291
425000.0,8483.0,60466830,3,2,2.0,50.1,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-50-10-m-wroclaw-ID45Ibs.html#e8321d6291
453668.0,7425.0,60466819,5,3,5.0,61.1,pierwotny,Psie Pole,https://www.otodom.pl/oferta/media-miejskiegotowefitnessochronawinda-ID45Ibh.html#e8321d6291
425020.0,7900.0,60466817,5,3,5.0,53.8,pierwotny,Psie Pole,https://www.otodom.pl/oferta/tarasustawnegotoweco-miejskiedoswietlone-ID45Ibf.html#e8321d6291
418110.0,9050.0,60466818,4,2,3.0,46.2,pierwotny,Śródmieście,https://www.otodom.pl/oferta/2-poksloneczny-bulwarbez-prowizjipark-fitness-ID45Ibg.html#e8321d6291
429908.0,7961.0,60466814,4,3,1.0,54.0,pierwotny,Śródmieście,https://www.otodom.pl/oferta/3-pokmarinaportochronawsrod-zielenibalkon-ID45Ibc.html#e8321d6291
479408.0,7950.0,60466816,4,3,1.0,60.3,pierwotny,Śródmieście,https://www.otodom.pl/oferta/marinabalkonwsrod-zieleniwindakomfortowe-ID45Ibe.html#e8321d6291
419000.0,10346.0,60466798,2,2,,40.5,wtorny,Krzyki,https://www.otodom.pl/oferta/bienkowice-krzyki-2-pok-ogrodek-m-parkingowe-ID45IaV.html#e8321d6291
399000.0,8143.0,60456592,3,2,,49.0,wtorny,dolnośląskie,https://www.otodom.pl/oferta/2-pokoje-rozklad-balkon-jagodno-ID45Fvk.html#e8321d6291
599000.0,4546.0,60466754,,4,,131.77,pierwotny,Fabryczna,https://www.otodom.pl/oferta/dwupoziomowe-bezczynszowe-131m-garaz-taras-wroclaw-ID45Iae.html#e8321d6291
380000.0,8817.0,60426683,4,2,3.0,43.1,wtorny,dolnośląskie,https://www.otodom.pl/oferta/2-pokoje-po-remoncie-rozklad-grabiszynska-ID45xJW.html#e8321d6291
725900.0,11506.0,60464503,4,3,5.0,63.09,pierwotny,Śródmieście,https://www.otodom.pl/oferta/scisle-centrum3-pokojegotowe-juz-06-2020mpk-ID45HzW.html#e8321d6291
862934.0,11800.0,60466676,3,3,1.0,73.13,pierwotny,Psie Pole,https://www.otodom.pl/oferta/standard-w-wysokim-wydaniu-karlowice-ID45I8Y.html#e8321d6291
619000.0,4698.0,60466763,,4,,131.77,pierwotny,Fabryczna,https://www.otodom.pl/oferta/fabryczna-dwupoziomowe-mieszkanie-garaz-taras-ID45Ian.html#e8321d6291
369735.0,7850.0,60466809,5,2,4.0,47.1,pierwotny,Psie Pole,https://www.otodom.pl/oferta/gotowerozkladowebalkon-8mjasna-kuchniasilownia-ID45Ib7.html#e8321d6291
1241700.0,11649.0,60464787,5,4,5.0,106.59,pierwotny,Śródmieście,https://www.otodom.pl/oferta/4-pokoje-4-tarasygotowe-juz-latem-2020-centrum-ID45HEw.html#e8321d6291
434733.0,7100.0,60465744,3,2,1.0,61.23,pierwotny,Fabryczna,https://www.otodom.pl/oferta/pelny-rozklad-2-pok-balkongotowezapytaj-o-rabat-ID45HTV.html#e8321d6291
343853.0,9025.0,60466807,5,2,5.0,38.1,pierwotny,Psie Pole,https://www.otodom.pl/oferta/gotowebalkonspokoj-i-ciszafitnessochrona-ID45Ib5.html#e8321d6291
459000.0,7062.0,60466629,3,3,1.0,65.0,wtorny,dolnośląskie,https://www.otodom.pl/oferta/oporow-3-pokoje-65m2-rozklad-ID45I8d.html#e8321d6291
501127.0,5705.0,60466771,,3,2.0,87.84,pierwotny,Fabryczna,https://www.otodom.pl/oferta/nowe-3-pokojowe-mieszkanie-ID45Iaw.html#e8321d6291
375000.0,7353.0,60466778,4,2,4.0,51.0,wtorny,Śródmieście,https://www.otodom.pl/oferta/pl-grunwaldzki-przy-politechnice-2-pokoje-ID45IaC.html#e8321d6291
259000.0,7190.0,60466234,4,1,3.0,36.02,wtorny,Krzyki,https://www.otodom.pl/oferta/krzyki-36-m2-do-kapitalnego-remontu-ID45I1Q.html#e8321d6291
314000.0,6709.0,60466140,,2,3.0,46.8,pierwotny,Fabryczna,https://www.otodom.pl/oferta/2-pokoje-w-super-cenie-6-700zl-m2-blisko-stacji-ID45I0k.html#e8321d6291
349000.0,7670.0,60353570,4,2,1.0,45.5,wtorny,dolnośląskie,https://www.otodom.pl/oferta/perelka-grabiszynaksa-46mkw-rozklad-ID45eIG.html#e8321d6291
257000.0,10830.0,60466399,10,1,3.0,23.73,wtorny,Krzyki,https://www.otodom.pl/oferta/powstancow-slaskich-kawalerka-24-m2-w-centrum-ID45I4w.html#e8321d6291
479000.0,8990.0,60466239,5,3,,53.28,wtorny,Krzyki,https://www.otodom.pl/oferta/krzyki-gaj-srebrnogoska-2012-do-wprowadzenia-ID45I1W.html#e8321d6291
350000.0,6604.0,60466672,4,2,4.0,53.0,wtorny,Krzyki,https://www.otodom.pl/oferta/mieszkanie-w-spokojnej-dzielnicy-krzyki-ID45I8U.html#e8321d6291
690000.0,7753.0,60466636,4,2,3.0,89.0,wtorny,Stare Miasto,https://www.otodom.pl/oferta/mieszkanie-inwestycja-4-pak-gwarantowany-roi10-ID45I8k.html#e8321d6291
410000.0,6212.0,60466541,2,3,2.0,66.0,wtorny,Psie Pole,https://www.otodom.pl/oferta/okazja-3-pokoje-balkon-komorka-parking-ID45I6N.html#e8321d6291
363715.0,9725.0,60466810,4,2,3.0,37.4,pierwotny,Śródmieście,https://www.otodom.pl/oferta/10-min-pl-grunwaldzkiwindabulwarmarina-ID45Ib8.html#e8321d6291
410000.0,7664.0,60466179,10,3,6.0,53.5,wtorny,Krzyki,https://www.otodom.pl/oferta/drukarska-3-osobne-sypialnie-po-remontach-ID45I0X.html#e8321d6291
497000.0,12646.0,60466212,6,2,4.0,39.3,wtorny,Krzyki,https://www.otodom.pl/oferta/cichy-kacik-w-centrum-kosciuszki-balkon-ID45I1u.html#e8321d6291
503480.0,7390.0,60466128,6,4,2.0,68.13,pierwotny,Psie Pole,https://www.otodom.pl/oferta/nowosc-rodzinne-mieszkanie-z-dobrym-dojazdem-ID45I08.html#e8321d6291
409020.0,6800.0,60466133,4,3,2.0,60.15,pierwotny,Krzyki,https://www.otodom.pl/oferta/3-pokoje-jagodno-60m2-nizsza-cena-ID45I0d.html#e8321d6291
576700.0,7900.0,60465725,2,3,1.0,73.0,wtorny,dolnośląskie,https://www.otodom.pl/oferta/3-pokoje-balkon-garaz-muchobor-ID45HTD.html#1b43e2cf62
356855.0,7477.0,60465851,4,3,,47.73,pierwotny,Krzyki,https://www.otodom.pl/oferta/3pokoje-ogrodek-super-cena-polecam-ID45HWF.html#e8321d6291
160441.74,8763.0,60064784,,1,4.0,18.31,pierwotny,Psie Pole,https://www.otodom.pl/oferta/soltysowicka-21c-mieszkanie-a-4-19-ID441AQ.html#e8321d6291
395125.0,5450.0,60465439,,2,2.0,72.5,wtorny,Psie Pole,https://www.otodom.pl/oferta/dwupoziomowe-duze-mieszkanie-stan-deweloperski-ID45HP1.html#1b43e2cf62
344377.0,5550.0,60465424,,2,2.0,62.05,pierwotny,Psie Pole,https://www.otodom.pl/oferta/dwupoziomowe-mieszkanie-w-stanie-deweloperskim-ID45HOM.html#1b43e2cf62
414000.0,7527.0,60466134,4,3,4.0,55.0,pierwotny,Krzyki,https://www.otodom.pl/oferta/3-pokoje-55m2-jagodno-nowoczesne-osiedle-ID45I0e.html#e8321d6291
645000.0,8487.0,60466077,4,3,4.0,76.0,wtorny,Krzyki,https://www.otodom.pl/oferta/skarbowcow-komfortowe-76m2-dla-singla-lub-pary-ID45HZj.html#e8321d6291
419999.0,8096.0,60465636,2,3,,51.88,pierwotny,Krzyki,https://www.otodom.pl/oferta/tarnogaj-3-pokoje-lato2020-ogrodek-ID45HSc.html#1b43e2cf62
489000.0,8568.0,60418448,4,3,,57.07,wtorny,Fabryczna,https://www.otodom.pl/oferta/dwa-ogrodki-oddzielna-kuchnia-aow-dla-rodziny-ID45wB6.html#1b43e2cf62
611600.0,9833.0,60466130,5,3,1.0,62.2,pierwotny,Śródmieście,https://www.otodom.pl/oferta/hit-apartament-z-widokiem-na-wyspe-slodowa-ID45I0a.html#e8321d6291
432600.0,5000.0,60465498,,4,2.0,86.52,pierwotny,Psie Pole,https://www.otodom.pl/oferta/dwupoziomowe-duze-mieszkanie-stan-deweloperski-ID45HPY.html#1b43e2cf62
859425.6,10824.0,60353778,,1,,79.4,pierwotny,Stare Miasto,https://www.otodom.pl/oferta/apartamenty-halo-lokal-uslugowy-a-0-u5-ID45eM2.html#e8321d6291
849000.0,8424.0,60466131,3,4,,100.78,pierwotny,Psie Pole,https://www.otodom.pl/oferta/nowosc-piekny-apartament-z-duzym-ogrodem-ID45I0b.html#e8321d6291
316240.0,5900.0,60465367,,3,,53.6,pierwotny,Psie Pole,https://www.otodom.pl/oferta/trzypokojowe-mieszkanie-w-stanie-deweloperskim-ID45HNR.html#1b43e2cf62
1575900.0,11088.0,60465419,5,5,5.0,142.13,pierwotny,Śródmieście,https://www.otodom.pl/oferta/luksusowy-apartament-przy-wyspie-slodowej-142-m2-ID45HOH.html#1b43e2cf62
411685.0,6850.0,60466132,3,3,3.0,60.1,pierwotny,Krzyki,https://www.otodom.pl/oferta/3-pokoje-prezentacja-na-inwestycji-wysoki-standard-ID45I0c.html#e8321d6291
423153.0,6790.0,60466136,4,3,2.0,62.32,pierwotny,Fabryczna,https://www.otodom.pl/oferta/3pokoje-54m2-fabryczna-odbior-w-tym-roku-ID45I0g.html#e8321d6291
424000.0,8977.0,60384114,4,3,1.0,47.23,wtorny,Stare Miasto,https://www.otodom.pl/oferta/mieszkanie-w-centrum-wroclawia-bezposrednio-ID45mFk.html#1b43e2cf62
332982.0,6790.0,60466137,4,2,1.0,49.04,pierwotny,Fabryczna,https://www.otodom.pl/oferta/2-pok-49m2-odbior-w-tym-roku-zachod-wroclawia-ID45I0h.html#e8321d6291
214107.38,8443.0,60064821,,1,2.0,25.36,pierwotny,Psie Pole,https://www.otodom.pl/oferta/soltysowicka-21c-mieszkanie-b-2-15-ID441Br.html#e8321d6291
584154.0,8280.0,60465581,3,4,3.0,70.55,pierwotny,Psie Pole,https://www.otodom.pl/oferta/4-pokoje-z-balkonem-gotowe-promocja-ID45HRj.html#1b43e2cf62
375705.0,6750.0,60466127,2,3,1.0,55.66,pierwotny,Fabryczna,https://www.otodom.pl/oferta/nowosc-sloneczne-mieszkanie-dla-rodziny-ID45I07.html#e8321d6291
420000.0,5915.0,60465948,4,3,4.0,71.0,wtorny,Krzyki,https://www.otodom.pl/oferta/wirtualny-spacer-3-pokoje-gajowicka-ID45HXe.html#e8321d6291
404788.0,6890.0,60466135,4,3,2.0,58.75,pierwotny,Fabryczna,https://www.otodom.pl/oferta/odbior-w-tym-roku-59m2-3-pokoje-stablowice-ID45I0f.html#e8321d6291
370000.0,7400.0,60466106,10,2,,50.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/mieszkanie-z-potencjalem-ID45HZM.html#e8321d6291
214782.8,8443.0,60064775,,1,3.0,25.44,pierwotny,Psie Pole,https://www.otodom.pl/oferta/soltysowicka-21c-mieszkanie-a-3-16-ID441AH.html#e8321d6291
409000.0,7776.0,60465324,10,2,3.0,52.6,wtorny,Krzyki,https://www.otodom.pl/oferta/powstancow-slaskich-2-pokoje-z-8-m2-loggia-ID45HNa.html#1b43e2cf62
510000.0,6982.0,60465767,3,2,2.0,73.05,wtorny,Śródmieście,https://www.otodom.pl/oferta/komfortowe-2-pokoje-do-wprowadzenia-nowowiejska-ID45HUj.html#e8321d6291
525500.0,8319.0,60464983,2,3,2.0,63.17,pierwotny,Psie Pole,https://www.otodom.pl/oferta/mieszkanie-3-pokoje-psie-pole-blisko-tramwaj-ID45HHF.html#1b43e2cf62
382536.0,7590.0,60464975,4,3,4.0,50.4,pierwotny,Krzyki,https://www.otodom.pl/oferta/doskonaly-widok-z-tarasu-wygodny-rozklad-ID45HHx.html#1b43e2cf62
350600.0,9020.0,60464982,2,2,2.0,38.87,pierwotny,Psie Pole,https://www.otodom.pl/oferta/2-pokoje-psie-pole-komunikacja-miejska-ID45HHE.html#1b43e2cf62
352630.0,6690.0,60464974,4,3,2.0,52.71,pierwotny,Fabryczna,https://www.otodom.pl/oferta/sloneczne-mieszkanie-w-swietnym-miejscu-ID45HHv.html#1b43e2cf62
334700.0,6694.0,60464976,4,2,2.0,50.0,pierwotny,Fabryczna,https://www.otodom.pl/oferta/2-pokoje-50m2-stablowice-odbior-w-tym-roku-ID45HHy.html#1b43e2cf62
448000.0,6788.0,60464981,4,4,2.0,66.0,pierwotny,Psie Pole,https://www.otodom.pl/oferta/4-pokoje-psie-pole-gotowe-w-tym-roku-ID45HHD.html#1b43e2cf62
262200.0,9364.0,60464985,2,1,,28.0,pierwotny,Psie Pole,https://www.otodom.pl/oferta/kawalerka-psie-pole-ogrodek-28m2-blisko-tramwaj-ID45HHH.html#1b43e2cf62
772754.0,15700.0,60464986,5,2,5.0,49.22,pierwotny,Śródmieście,https://www.otodom.pl/oferta/2-pokoje-tuz-przy-centrum-duza-loggia-28m2-ID45HHI.html#1b43e2cf62
371000.0,6870.0,60464980,4,3,1.0,54.0,pierwotny,Fabryczna,https://www.otodom.pl/oferta/3pokoje-54m2-stablowice-odbior-w-tym-roku-ID45HHC.html#1b43e2cf62
323595.0,7690.0,60464973,4,2,2.0,42.08,pierwotny,Krzyki,https://www.otodom.pl/oferta/jagodno-swietna-inwestycja-na-dobry-poczatek-ID45HHw.html#1b43e2cf62
425856.0,9600.0,60464949,6,2,3.0,44.36,pierwotny,Śródmieście,https://www.otodom.pl/oferta/mieszkanie-w-atrakcyjnej-lokalizacji-srodmiescie-ID45HH7.html#1b43e2cf62
364490.0,7000.0,60465006,3,3,2.0,52.07,pierwotny,Krzyki,https://www.otodom.pl/oferta/3-pokoje-z-balkonem-spokojna-okolica-gotowe-ID45HI2.html#1b43e2cf62
394695.0,7350.0,60464972,4,2,3.0,53.7,pierwotny,Krzyki,https://www.otodom.pl/oferta/rodzinne-mieszkanie-na-poludniu-wroclawia-ID45HHu.html#1b43e2cf62
656000.0,6905.0,60464979,3,4,1.0,95.01,pierwotny,Fabryczna,https://www.otodom.pl/oferta/4-pokoje-95m2-oporow-gotowe-do-odbioru-ID45HHB.html#1b43e2cf62
404788.0,6979.0,60464978,4,3,1.0,58.0,pierwotny,Fabryczna,https://www.otodom.pl/oferta/zachod-wroclawia-3-pokoje-odbior-w-tym-roku-ID45HHA.html#1b43e2cf62
334747.0,6790.0,60464971,4,2,2.0,49.3,pierwotny,Fabryczna,https://www.otodom.pl/oferta/2-pokoje-osobna-kuchnia-zielona-okolica-ID45HHt.html#1b43e2cf62
439000.0,7982.0,60464948,4,3,1.0,55.0,wtorny,Fabryczna,https://www.otodom.pl/oferta/superoferta-3-pokoje-inwestycyjnie-w-centrum-ID45HH6.html#1b43e2cf62
398500.0,8302.0,60464943,11,3,10.0,48.0,wtorny,Krzyki,https://www.otodom.pl/oferta/3pok-blisko-uniwesytetu-ekonomicznego-ID45HH1.html#1b43e2cf62
