Cena,Cena_za_metr,Id,Liczba pięter,Liczba pokoi,Piętro,Powierzchnia,URL
Brak danych,Brak danych,60295491,Brak danych,2,Brak danych,49.3,https://www.otodom.pl/oferta/stablowicka-1b-mc-16-ID44ZBW.html#c87b855cac
Brak danych,Brak danych,60295489,Brak danych,3,Brak danych,58.79,https://www.otodom.pl/oferta/stablowicka-1b-mc-13-ID44ZBT.html#c87b855cac
Brak danych,Brak danych,60295480,Brak danych,3,Brak danych,53.3,https://www.otodom.pl/oferta/piekna-5-m27c-44-ID44ZBK.html#c87b855cac
499000.0,8903.0,60295278,4,2,3.0,56.05,https://www.otodom.pl/oferta/mieszkanie-56m2-na-pilsudskiego-wys-3-80m-ID44Zyu.html#9d5c8eec3b
Brak danych,Brak danych,60295479,Brak danych,3,Brak danych,55.3,https://www.otodom.pl/oferta/piekna-5-m27c-31-ID44ZBJ.html#9d5c8eec3b
599000.0,6112.0,60294957,1,3,Brak danych,98.0,https://www.otodom.pl/oferta/gotowe-do-wprowadzenia-zobacz-wirtualny-spacer-ID44Ztj.html#9d5c8eec3b
549990.0,8000.0,60294920,6,3,1.0,68.75,https://www.otodom.pl/oferta/balkon-3-pok-69-m2-bliski-dostep-do-komunikacji-ID44ZsI.html#9d5c8eec3b
460000.0,9020.0,60294880,3,2,3.0,51.0,https://www.otodom.pl/oferta/2-pok-pelen-rozklad-ok-uniwersytetu-ekonom-ID44Zs4.html#9d5c8eec3b
Brak danych,Brak danych,60295482,Brak danych,3,Brak danych,61.6,https://www.otodom.pl/oferta/piekna-5-m27d-83-ID44ZBM.html#c87b855cac
Brak danych,Brak danych,60295488,Brak danych,3,Brak danych,52.77,https://www.otodom.pl/oferta/stablowicka-1b-mc-12-ID44ZBS.html#c87b855cac
471372.0,10159.0,60295159,3,2,3.0,46.4,https://www.otodom.pl/oferta/2-pok-widok-na-rzeke-olimpia-port-odbior-i-q-2020-ID44Zvz.html#9d5c8eec3b
717608.0,8150.0,60267458,8,4,3.0,88.05,https://www.otodom.pl/oferta/gotowe-kepa-mieszczanska-4-pokoje-ID44SjM.html#9d5c8eec3b
398999.0,8693.0,60294056,3,2,2.0,45.9,https://www.otodom.pl/oferta/jagodno-wagnera-2-pokoje-lux-balkon-ID44ZeM.html#9d5c8eec3b
458000.0,7293.0,60294908,7,3,7.0,62.8,https://www.otodom.pl/oferta/rozkladowe-3-pok-63-m2-idealne-dla-rodziny-ID44Zsv.html#9d5c8eec3b
Brak danych,Brak danych,60293948,Brak danych,3,Brak danych,58.9,https://www.otodom.pl/oferta/murowana-l-13-ID44Zd2.html#9d5c8eec3b
590000.0,6192.0,60273094,4,3,3.0,95.28,https://www.otodom.pl/oferta/3-pokoje-2001-z-kominkiem-ID44TMG.html#9d5c8eec3b
420000.0,8982.0,60293975,4,2,2.0,46.76,https://www.otodom.pl/oferta/cicha-okolica-stan-deweloperski-ID44Zdt.html#9d5c8eec3b
510000.0,8266.0,60294666,6,3,4.0,61.7,https://www.otodom.pl/oferta/3-pokoje-rozklad-centrum-bema-ID44ZoC.html#9d5c8eec3b
Brak danych,Brak danych,60293927,Brak danych,2,Brak danych,47.66,https://www.otodom.pl/oferta/murowana-l-02-ID44ZcH.html#9d5c8eec3b
445000.0,8900.0,60294770,3,2,3.0,50.0,https://www.otodom.pl/oferta/2-pok-balkon-2000r-blisko-aquaparku-ID44Zqi.html#9d5c8eec3b
Brak danych,Brak danych,60293923,Brak danych,2,Brak danych,47.66,https://www.otodom.pl/oferta/murowana-k-22-ID44ZcD.html#9d5c8eec3b
Brak danych,Brak danych,60293938,Brak danych,3,Brak danych,56.46,https://www.otodom.pl/oferta/murowana-l-11-ID44ZcS.html#9d5c8eec3b
374000.0,7957.0,60280904,2,2,2.0,47.0,https://www.otodom.pl/oferta/maslice-potokowa-2-pok-antresola-52-m2-ID44WOE.html#9d5c8eec3b
Brak danych,Brak danych,60293920,Brak danych,3,Brak danych,56.62,https://www.otodom.pl/oferta/murowana-k-13-ID44ZcA.html#9d5c8eec3b
Brak danych,Brak danych,60293945,Brak danych,2,Brak danych,47.66,https://www.otodom.pl/oferta/murowana-l-12-ID44ZcZ.html#9d5c8eec3b
Brak danych,Brak danych,60293919,Brak danych,2,Brak danych,47.66,https://www.otodom.pl/oferta/murowana-k-12-ID44Zcz.html#9d5c8eec3b
Brak danych,Brak danych,60293924,Brak danych,3,Brak danych,56.62,https://www.otodom.pl/oferta/murowana-k-23-ID44ZcE.html#9d5c8eec3b
Brak danych,Brak danych,60293918,Brak danych,3,Brak danych,53.97,https://www.otodom.pl/oferta/murowana-k-11-ID44Zcy.html#9d5c8eec3b
Brak danych,Brak danych,60293916,Brak danych,3,Brak danych,59.41,https://www.otodom.pl/oferta/murowana-j-24-ID44Zcv.html#9d5c8eec3b
Brak danych,Brak danych,60293909,Brak danych,3,Brak danych,54.14,https://www.otodom.pl/oferta/murowana-j-16-ID44Zcp.html#9d5c8eec3b
Brak danych,Brak danych,60293913,Brak danych,2,Brak danych,40.62,https://www.otodom.pl/oferta/murowana-j-22-ID44Zct.html#9d5c8eec3b
489000.0,8891.0,60293886,4,3,4.0,55.0,https://www.otodom.pl/oferta/rynek-inwestycynie-do-wejscia-ID44Zc2.html#9d5c8eec3b
Brak danych,Brak danych,60293895,Brak danych,2,Brak danych,40.62,https://www.otodom.pl/oferta/murowana-j-12-ID44Zcb.html#9d5c8eec3b
Brak danych,Brak danych,60293898,Brak danych,2,Brak danych,40.64,https://www.otodom.pl/oferta/murowana-j-13-ID44Zce.html#9d5c8eec3b
Brak danych,Brak danych,60293889,Brak danych,3,Brak danych,55.52,https://www.otodom.pl/oferta/murowana-j-11-ID44Zc5.html#9d5c8eec3b
399000.0,8867.0,60293894,11,3,10.0,45.0,https://www.otodom.pl/oferta/3-pok-45-m2-blisko-centrum-ID44Zca.html#9d5c8eec3b
Brak danych,Brak danych,60293882,Brak danych,3,Brak danych,59.41,https://www.otodom.pl/oferta/murowana-j-03-ID44ZbY.html#9d5c8eec3b
Brak danych,Brak danych,60293880,Brak danych,4,Brak danych,82.13,https://www.otodom.pl/oferta/murowana-j-02-ID44ZbV.html#9d5c8eec3b
Brak danych,Brak danych,60293874,Brak danych,2,Brak danych,44.29,https://www.otodom.pl/oferta/murowana-i-14-ID44ZbQ.html#9d5c8eec3b
Brak danych,Brak danych,60293876,Brak danych,3,Brak danych,58.99,https://www.otodom.pl/oferta/murowana-i-21-ID44ZbS.html#9d5c8eec3b
Brak danych,Brak danych,60293879,Brak danych,2,Brak danych,44.29,https://www.otodom.pl/oferta/murowana-i-24-ID44ZbW.html#9d5c8eec3b
Brak danych,Brak danych,60293884,Brak danych,3,Brak danych,56.7,https://www.otodom.pl/oferta/murowana-j-04-ID44Zc0.html#9d5c8eec3b
Brak danych,Brak danych,60293870,Brak danych,3,Brak danych,58.99,https://www.otodom.pl/oferta/murowana-i-11-ID44ZbM.html#9d5c8eec3b
Brak danych,Brak danych,60293878,Brak danych,2,Brak danych,38.59,https://www.otodom.pl/oferta/murowana-i-22-ID44ZbU.html#9d5c8eec3b
Brak danych,Brak danych,60293860,Brak danych,2,Brak danych,47.12,https://www.otodom.pl/oferta/murowana-h-22-ID44ZbC.html#9d5c8eec3b
Brak danych,Brak danych,60293873,Brak danych,3,Brak danych,52.59,https://www.otodom.pl/oferta/murowana-i-13-ID44ZbP.html#9d5c8eec3b
Brak danych,Brak danych,60293871,Brak danych,2,Brak danych,38.59,https://www.otodom.pl/oferta/murowana-i-12-ID44ZbN.html#9d5c8eec3b
Brak danych,Brak danych,60293863,Brak danych,3,Brak danych,59.59,https://www.otodom.pl/oferta/murowana-h-24-ID44ZbF.html#9d5c8eec3b
Brak danych,Brak danych,60293864,Brak danych,3,Brak danych,58.99,https://www.otodom.pl/oferta/murowana-i-01-ID44ZbG.html#9d5c8eec3b
Brak danych,Brak danych,60293858,Brak danych,2,Brak danych,48.97,https://www.otodom.pl/oferta/murowana-h-21-ID44ZbA.html#9d5c8eec3b
Brak danych,Brak danych,60293867,Brak danych,4,Brak danych,81.34,https://www.otodom.pl/oferta/murowana-i-03-ID44ZbJ.html#9d5c8eec3b
Brak danych,Brak danych,60293862,Brak danych,2,Brak danych,38.6,https://www.otodom.pl/oferta/murowana-h-23-ID44ZbE.html#9d5c8eec3b
Brak danych,Brak danych,60293856,Brak danych,3,Brak danych,59.59,https://www.otodom.pl/oferta/murowana-h-14-ID44Zby.html#9d5c8eec3b
Brak danych,Brak danych,60293851,Brak danych,2,Brak danych,47.12,https://www.otodom.pl/oferta/murowana-h-12-ID44Zbt.html#9d5c8eec3b
Brak danych,Brak danych,60293840,Brak danych,2,Brak danych,48.97,https://www.otodom.pl/oferta/murowana-h-01-ID44Zbi.html#9d5c8eec3b
Brak danych,Brak danych,60293830,Brak danych,2,Brak danych,47.12,https://www.otodom.pl/oferta/murowana-g-13-ID44Zb8.html#9d5c8eec3b
Brak danych,Brak danych,60293841,Brak danych,4,Brak danych,86.51,https://www.otodom.pl/oferta/murowana-h-02-ID44Zbj.html#9d5c8eec3b
Brak danych,Brak danych,60293833,Brak danych,3,Brak danych,46.96,https://www.otodom.pl/oferta/murowana-g-21-ID44Zbb.html#9d5c8eec3b
Brak danych,Brak danych,60293826,Brak danych,2,Brak danych,38.6,https://www.otodom.pl/oferta/murowana-g-12-ID44Zb4.html#9d5c8eec3b
Brak danych,Brak danych,60293837,Brak danych,2,Brak danych,47.12,https://www.otodom.pl/oferta/murowana-g-23-ID44Zbf.html#9d5c8eec3b
Brak danych,Brak danych,60293835,Brak danych,2,Brak danych,38.6,https://www.otodom.pl/oferta/murowana-g-22-ID44Zbd.html#9d5c8eec3b
Brak danych,Brak danych,60293796,Brak danych,2,Brak danych,47.66,https://www.otodom.pl/oferta/murowana-f-22-ID44ZaA.html#9d5c8eec3b
Brak danych,Brak danych,60293838,Brak danych,2,Brak danych,48.97,https://www.otodom.pl/oferta/murowana-g-24-ID44Zbg.html#9d5c8eec3b
Brak danych,Brak danych,60293842,Brak danych,2,Brak danych,46.68,https://www.otodom.pl/oferta/murowana-h-03-ID44Zbk.html#9d5c8eec3b
Brak danych,Brak danych,60293831,Brak danych,2,Brak danych,48.97,https://www.otodom.pl/oferta/murowana-g-14-ID44Zb9.html#9d5c8eec3b
Brak danych,Brak danych,60293820,Brak danych,2,Brak danych,48.97,https://www.otodom.pl/oferta/murowana-g-03-ID44ZaY.html#9d5c8eec3b
Brak danych,Brak danych,60293824,Brak danych,3,Brak danych,59.59,https://www.otodom.pl/oferta/murowana-g-11-ID44Zb2.html#9d5c8eec3b
Brak danych,Brak danych,60293797,Brak danych,3,Brak danych,58.9,https://www.otodom.pl/oferta/murowana-f-23-ID44ZaB.html#9d5c8eec3b
Brak danych,Brak danych,60293795,Brak danych,3,Brak danych,56.46,https://www.otodom.pl/oferta/murowana-f-21-ID44Zaz.html#9d5c8eec3b
399000.0,7929.0,60293798,3,2,2.0,50.32,https://www.otodom.pl/oferta/okolice-hlaski-balkon-komorka-ID44ZaC.html#9d5c8eec3b
Brak danych,Brak danych,60293803,Brak danych,2,Brak danych,46.68,https://www.otodom.pl/oferta/murowana-g-01-ID44ZaH.html#9d5c8eec3b
Brak danych,Brak danych,60293785,Brak danych,3,Brak danych,58.9,https://www.otodom.pl/oferta/murowana-f-03-ID44Zap.html#9d5c8eec3b
Brak danych,Brak danych,60293789,Brak danych,2,Brak danych,47.66,https://www.otodom.pl/oferta/murowana-f-12-ID44Zat.html#9d5c8eec3b
Brak danych,Brak danych,60293846,Brak danych,2,Brak danych,48.97,https://www.otodom.pl/oferta/murowana-h-11-ID44Zbo.html#9d5c8eec3b
Brak danych,Brak danych,60293787,Brak danych,3,Brak danych,56.46,https://www.otodom.pl/oferta/murowana-f-11-ID44Zar.html#9d5c8eec3b
Brak danych,Brak danych,60293784,Brak danych,2,Brak danych,47.66,https://www.otodom.pl/oferta/murowana-f-02-ID44Zao.html#e0e9c6c31f
Brak danych,Brak danych,60293783,Brak danych,3,Brak danych,56.62,https://www.otodom.pl/oferta/murowana-e-23-ID44Zan.html#e0e9c6c31f
Brak danych,Brak danych,60293791,Brak danych,3,Brak danych,58.9,https://www.otodom.pl/oferta/murowana-f-13-ID44Zaw.html#9d5c8eec3b
Brak danych,Brak danych,60293781,Brak danych,3,Brak danych,53.97,https://www.otodom.pl/oferta/murowana-e-21-ID44Zal.html#e0e9c6c31f
Brak danych,Brak danych,60293782,Brak danych,2,Brak danych,47.66,https://www.otodom.pl/oferta/murowana-e-22-ID44Zam.html#e0e9c6c31f
Brak danych,Brak danych,60293780,Brak danych,3,Brak danych,56.62,https://www.otodom.pl/oferta/murowana-e-13-ID44Zak.html#e0e9c6c31f
Brak danych,Brak danych,60293778,Brak danych,2,Brak danych,47.66,https://www.otodom.pl/oferta/murowana-e-12-ID44Zai.html#e0e9c6c31f
Brak danych,Brak danych,60293773,Brak danych,3,Brak danych,53.97,https://www.otodom.pl/oferta/murowana-e-11-ID44Zad.html#e0e9c6c31f
Brak danych,Brak danych,60293756,Brak danych,3,Brak danych,59.41,https://www.otodom.pl/oferta/murowana-d-24-ID44Z9V.html#e0e9c6c31f
Brak danych,Brak danych,60293770,Brak danych,3,Brak danych,56.58,https://www.otodom.pl/oferta/murowana-e-02-ID44Zaa.html#e0e9c6c31f
Brak danych,Brak danych,60293761,Brak danych,2,Brak danych,46.0,https://www.otodom.pl/oferta/murowana-d-26-ID44Za1.html#e0e9c6c31f
Brak danych,Brak danych,60293750,Brak danych,2,Brak danych,40.64,https://www.otodom.pl/oferta/murowana-d-23-ID44Z9Q.html#e0e9c6c31f
Brak danych,Brak danych,60293746,Brak danych,3,Brak danych,55.52,https://www.otodom.pl/oferta/murowana-d-21-ID44Z9M.html#e0e9c6c31f
Brak danych,Brak danych,60293733,Brak danych,3,Brak danych,56.7,https://www.otodom.pl/oferta/murowana-d-04-ID44Z9z.html#e0e9c6c31f
Brak danych,Brak danych,60293732,Brak danych,3,Brak danych,59.41,https://www.otodom.pl/oferta/murowana-d-03-ID44Z9y.html#e0e9c6c31f
Brak danych,Brak danych,60293745,Brak danych,3,Brak danych,54.14,https://www.otodom.pl/oferta/murowana-d-16-ID44Z9L.html#e0e9c6c31f
Brak danych,Brak danych,60293743,Brak danych,3,Brak danych,59.41,https://www.otodom.pl/oferta/murowana-d-14-ID44Z9J.html#e0e9c6c31f
Brak danych,Brak danych,60293747,Brak danych,2,Brak danych,40.62,https://www.otodom.pl/oferta/murowana-d-22-ID44Z9N.html#e0e9c6c31f
Brak danych,Brak danych,60293724,Brak danych,2,Brak danych,44.29,https://www.otodom.pl/oferta/murowana-c-24-ID44Z9q.html#e0e9c6c31f
Brak danych,Brak danych,60293722,Brak danych,3,Brak danych,52.59,https://www.otodom.pl/oferta/murowana-c-23-ID44Z9o.html#e0e9c6c31f
Brak danych,Brak danych,60293766,Brak danych,2,Brak danych,47.66,https://www.otodom.pl/oferta/murowana-e-01-ID44Za6.html#e0e9c6c31f
Brak danych,Brak danych,60293730,Brak danych,4,Brak danych,82.13,https://www.otodom.pl/oferta/murowana-d-02-ID44Z9v.html#e0e9c6c31f
Brak danych,Brak danych,60293717,Brak danych,3,Brak danych,58.99,https://www.otodom.pl/oferta/murowana-c-21-ID44Z9j.html#e0e9c6c31f
Brak danych,Brak danych,60293728,Brak danych,3,Brak danych,55.52,https://www.otodom.pl/oferta/murowana-d-01-ID44Z9u.html#e0e9c6c31f
Brak danych,Brak danych,60293711,Brak danych,2,Brak danych,44.29,https://www.otodom.pl/oferta/murowana-c-14-ID44Z9d.html#e0e9c6c31f
Brak danych,Brak danych,60293708,Brak danych,3,Brak danych,52.59,https://www.otodom.pl/oferta/murowana-c-13-ID44Z9a.html#e0e9c6c31f
Brak danych,Brak danych,60293738,Brak danych,3,Brak danych,64.83,https://www.otodom.pl/oferta/murowana-d-05-ID44Z9E.html#e0e9c6c31f
Brak danych,Brak danych,60293699,Brak danych,3,Brak danych,58.99,https://www.otodom.pl/oferta/murowana-c-11-ID44Z91.html#e0e9c6c31f
Brak danych,Brak danych,60293695,Brak danych,3,Brak danych,58.99,https://www.otodom.pl/oferta/murowana-c-01-ID44Z8X.html#e0e9c6c31f
Brak danych,Brak danych,60293741,Brak danych,3,Brak danych,55.52,https://www.otodom.pl/oferta/murowana-d-11-ID44Z9H.html#e0e9c6c31f
Brak danych,Brak danych,60293702,Brak danych,2,Brak danych,38.59,https://www.otodom.pl/oferta/murowana-c-12-ID44Z94.html#e0e9c6c31f
Brak danych,Brak danych,60293687,Brak danych,2,Brak danych,38.6,https://www.otodom.pl/oferta/murowana-b-23-ID44Z8P.html#e0e9c6c31f
Brak danych,Brak danych,60293690,Brak danych,3,Brak danych,59.59,https://www.otodom.pl/oferta/murowana-b-24-ID44Z8S.html#e0e9c6c31f
Brak danych,Brak danych,60293685,Brak danych,2,Brak danych,47.12,https://www.otodom.pl/oferta/murowana-b-22-ID44Z8N.html#e0e9c6c31f
Brak danych,Brak danych,60293682,Brak danych,3,Brak danych,59.59,https://www.otodom.pl/oferta/murowana-b-14-ID44Z8K.html#e0e9c6c31f
Brak danych,Brak danych,60293679,Brak danych,4,Brak danych,86.51,https://www.otodom.pl/oferta/murowana-b-02-ID44Z8H.html#e0e9c6c31f
Brak danych,Brak danych,60293684,Brak danych,2,Brak danych,48.97,https://www.otodom.pl/oferta/murowana-b-21-ID44Z8M.html#e0e9c6c31f
Brak danych,Brak danych,60293680,Brak danych,2,Brak danych,46.68,https://www.otodom.pl/oferta/murowana-b-03-ID44Z8I.html#e0e9c6c31f
Brak danych,Brak danych,60293674,Brak danych,3,Brak danych,46.96,https://www.otodom.pl/oferta/murowana-a-21-ID44Z8C.html#e0e9c6c31f
Brak danych,Brak danych,60293678,Brak danych,2,Brak danych,48.97,https://www.otodom.pl/oferta/murowana-b-01-ID44Z8G.html#e0e9c6c31f
Brak danych,Brak danych,60293675,Brak danych,2,Brak danych,38.6,https://www.otodom.pl/oferta/murowana-a-22-ID44Z8D.html#e0e9c6c31f
Brak danych,Brak danych,60293670,Brak danych,2,Brak danych,38.6,https://www.otodom.pl/oferta/murowana-a-12-ID44Z8y.html#e0e9c6c31f
Brak danych,Brak danych,60293610,Brak danych,2,Brak danych,49.9,https://www.otodom.pl/oferta/kajdasza-h-25-ID44Z7A.html#e0e9c6c31f
Brak danych,Brak danych,60293676,Brak danych,2,Brak danych,47.12,https://www.otodom.pl/oferta/murowana-a-23-ID44Z8E.html#e0e9c6c31f
Brak danych,Brak danych,60293677,Brak danych,2,Brak danych,48.97,https://www.otodom.pl/oferta/murowana-a-24-ID44Z8F.html#e0e9c6c31f
Brak danych,Brak danych,60293668,Brak danych,3,Brak danych,59.59,https://www.otodom.pl/oferta/murowana-a-11-ID44Z8v.html#e0e9c6c31f
Brak danych,Brak danych,60293673,Brak danych,2,Brak danych,48.97,https://www.otodom.pl/oferta/murowana-a-14-ID44Z8B.html#e0e9c6c31f
Brak danych,Brak danych,60293671,Brak danych,2,Brak danych,47.12,https://www.otodom.pl/oferta/murowana-a-13-ID44Z8z.html#e0e9c6c31f
Brak danych,Brak danych,60293592,Brak danych,3,Brak danych,60.13,https://www.otodom.pl/oferta/kajdasza-g-33-ID44Z7i.html#e0e9c6c31f
Brak danych,Brak danych,60293657,Brak danych,4,Brak danych,86.51,https://www.otodom.pl/oferta/murowana-a-02-ID44Z8l.html#e0e9c6c31f
Brak danych,Brak danych,60293616,Brak danych,2,Brak danych,48.05,https://www.otodom.pl/oferta/kajdasza-h-28-ID44Z7G.html#e0e9c6c31f
Brak danych,Brak danych,60293635,Brak danych,2,Brak danych,49.9,https://www.otodom.pl/oferta/kajdasza-h-35-ID44Z7Z.html#e0e9c6c31f
Brak danych,Brak danych,60293621,Brak danych,2,Brak danych,48.31,https://www.otodom.pl/oferta/kajdasza-h-32-ID44Z7L.html#e0e9c6c31f
Brak danych,Brak danych,60293719,Brak danych,2,Brak danych,38.59,https://www.otodom.pl/oferta/murowana-c-22-ID44Z9l.html#e0e9c6c31f
Brak danych,Brak danych,60293653,Brak danych,2,Brak danych,46.68,https://www.otodom.pl/oferta/murowana-a-01-ID44Z8h.html#e0e9c6c31f
Brak danych,Brak danych,60293637,Brak danych,2,Brak danych,48.01,https://www.otodom.pl/oferta/kajdasza-h-36-ID44Z81.html#e0e9c6c31f
Brak danych,Brak danych,60293607,Brak danych,2,Brak danych,50.16,https://www.otodom.pl/oferta/kajdasza-h-24-ID44Z7x.html#e0e9c6c31f
Brak danych,Brak danych,60293595,Brak danych,2,Brak danych,50.16,https://www.otodom.pl/oferta/kajdasza-g-36-ID44Z7l.html#e0e9c6c31f
Brak danych,Brak danych,60293662,Brak danych,2,Brak danych,48.97,https://www.otodom.pl/oferta/murowana-a-03-ID44Z8q.html#e0e9c6c31f
Brak danych,Brak danych,60293605,Brak danych,2,Brak danych,48.31,https://www.otodom.pl/oferta/kajdasza-h-22-ID44Z7w.html#e0e9c6c31f
Brak danych,Brak danych,60293602,Brak danych,2,Brak danych,48.31,https://www.otodom.pl/oferta/kajdasza-h-12-ID44Z7s.html#e0e9c6c31f
Brak danych,Brak danych,60293600,Brak danych,2,Brak danych,33.66,https://www.otodom.pl/oferta/kajdasza-g-45-ID44Z7q.html#e0e9c6c31f
Brak danych,Brak danych,60293614,Brak danych,3,Brak danych,60.13,https://www.otodom.pl/oferta/kajdasza-h-27-ID44Z7E.html#e0e9c6c31f
Brak danych,Brak danych,60293593,Brak danych,2,Brak danych,49.94,https://www.otodom.pl/oferta/kajdasza-g-35-ID44Z7j.html#e0e9c6c31f
Brak danych,Brak danych,60293606,Brak danych,3,Brak danych,56.38,https://www.otodom.pl/oferta/kajdasza-h-23-ID44Z7v.html#e0e9c6c31f
Brak danych,Brak danych,60293604,Brak danych,2,Brak danych,49.9,https://www.otodom.pl/oferta/kajdasza-h-19-ID44Z7u.html#e0e9c6c31f
Brak danych,Brak danych,60293597,Brak danych,3,Brak danych,56.38,https://www.otodom.pl/oferta/kajdasza-g-37-ID44Z7n.html#e0e9c6c31f
Brak danych,Brak danych,60293591,Brak danych,2,Brak danych,48.4,https://www.otodom.pl/oferta/kajdasza-g-32-ID44Z7h.html#e0e9c6c31f
Brak danych,Brak danych,60293590,Brak danych,2,Brak danych,49.94,https://www.otodom.pl/oferta/kajdasza-g-31-ID44Z7g.html#e0e9c6c31f
Brak danych,Brak danych,60293588,Brak danych,3,Brak danych,56.38,https://www.otodom.pl/oferta/kajdasza-g-27-ID44Z7e.html#e0e9c6c31f
Brak danych,Brak danych,60293573,Brak danych,3,Brak danych,56.38,https://www.otodom.pl/oferta/kajdasza-g-17-ID44Z6Z.html#6e02af1d10
Brak danych,Brak danych,60293570,Brak danych,2,Brak danych,49.94,https://www.otodom.pl/oferta/kajdasza-g-15-ID44Z6V.html#6e02af1d10
Brak danych,Brak danych,60293575,Brak danych,2,Brak danych,49.94,https://www.otodom.pl/oferta/kajdasza-g-21-ID44Z71.html#6e02af1d10
Brak danych,Brak danych,60293585,Brak danych,2,Brak danych,49.94,https://www.otodom.pl/oferta/kajdasza-g-25-ID44Z7b.html#e0e9c6c31f
Brak danych,Brak danych,60293572,Brak danych,2,Brak danych,50.16,https://www.otodom.pl/oferta/kajdasza-g-16-ID44Z6Y.html#6e02af1d10
Brak danych,Brak danych,60293547,Brak danych,2,Brak danych,42.08,https://www.otodom.pl/oferta/kajdasza-f-33-ID44Z6z.html#6e02af1d10
Brak danych,Brak danych,60293537,Brak danych,2,Brak danych,48.47,https://www.otodom.pl/oferta/kajdasza-f-27-ID44Z6p.html#6e02af1d10
Brak danych,Brak danych,60293577,Brak danych,2,Brak danych,48.4,https://www.otodom.pl/oferta/kajdasza-g-22-ID44Z73.html#6e02af1d10
Brak danych,Brak danych,60293553,Brak danych,2,Brak danych,48.47,https://www.otodom.pl/oferta/kajdasza-f-37-ID44Z6F.html#6e02af1d10
Brak danych,Brak danych,60293560,Brak danych,2,Brak danych,46.86,https://www.otodom.pl/oferta/kajdasza-f-38-ID44Z6M.html#6e02af1d10
409000.0,9738.0,60293534,10,3,3.0,42.0,https://www.otodom.pl/oferta/3pok-wysoki-standard-media-miejskie-ok-borowskiej-ID44Z6m.html#6e02af1d10
Brak danych,Brak danych,60293568,Brak danych,2,Brak danych,33.59,https://www.otodom.pl/oferta/kajdasza-f-48-ID44Z6U.html#6e02af1d10
Brak danych,Brak danych,60293540,Brak danych,2,Brak danych,46.86,https://www.otodom.pl/oferta/kajdasza-f-28-ID44Z6s.html#6e02af1d10
Brak danych,Brak danych,60293521,Brak danych,2,Brak danych,46.86,https://www.otodom.pl/oferta/kajdasza-f-18-ID44Z69.html#6e02af1d10
